Item Name,Item ID,Item meta,Has NBT,Display Name
BiomesOPlenty:ancientStaff,5164,2,false,上古手杖仗杆
BiomesOPlenty:ancientStaff,5164,3,false,上古手杖龙头
BiomesOPlenty:ancientStaff,5164,4,false,废弃上古手杖
BiomesOPlenty:enderporter,5165,0,false,末地传送
BiomesOPlenty:bopBucket,5166,0,true,毒液桶
BiomesOPlenty:bopBucket,5166,0,true,血水桶
BiomesOPlenty:bopBucket,5166,0,true,蜂蜜桶
BiomesOPlenty:record_wanderer,5167,0,false,音乐唱片
BiomesOPlenty:record_corruption,5168,0,false,音乐唱片
BiomesOPlenty:biomeFinder,5169,0,false,生物雷达
BiomesOPlenty:biomeEssence,5170,0,false,生物源质
BiomesOPlenty:swordMud,5171,0,false,泥巴剑
BiomesOPlenty:shovelMud,5172,0,false,泥巴铲
BiomesOPlenty:pickaxeMud,5173,0,false,泥巴镐
BiomesOPlenty:axeMud,5174,0,false,泥巴斧
BiomesOPlenty:hoeMud,5175,0,false,泥巴锄
BiomesOPlenty:swordAmethyst,5176,0,false,紫水晶剑
BiomesOPlenty:shovelAmethyst,5177,0,false,紫水晶铲
BiomesOPlenty:pickaxeAmethyst,5178,0,false,紫水晶镐
BiomesOPlenty:axeAmethyst,5179,0,false,紫水晶斧
BiomesOPlenty:hoeAmethyst,5180,0,false,紫水晶锄
BiomesOPlenty:scytheWood,5181,0,false,木镰刀
BiomesOPlenty:scytheStone,5182,0,false,石镰刀
BiomesOPlenty:scytheIron,5183,0,false,铁镰刀
BiomesOPlenty:scytheGold,5184,0,false,金镰刀
BiomesOPlenty:scytheDiamond,5185,0,false,钻石镰刀
BiomesOPlenty:scytheMud,5186,0,false,泥土镰刀
BiomesOPlenty:scytheAmethyst,5187,0,false,紫水晶镰刀
BiomesOPlenty:helmetMud,5188,0,false,泥巴头盔
BiomesOPlenty:chestplateMud,5189,0,false,泥巴胸甲
BiomesOPlenty:leggingsMud,5190,0,false,泥巴护腿
BiomesOPlenty:bootsMud,5191,0,false,泥巴靴子
BiomesOPlenty:helmetAmethyst,5192,0,false,紫水晶头盔
BiomesOPlenty:chestplateAmethyst,5193,0,false,紫水晶胸甲
BiomesOPlenty:leggingsAmethyst,5194,0,false,紫水晶护腿
BiomesOPlenty:bootsAmethyst,5195,0,false,紫水晶靴子
BiomesOPlenty:flowerBand,5196,0,false,黯淡的花环
BiomesOPlenty:flowerBand,5196,1,false,平凡的花环
BiomesOPlenty:flowerBand,5196,2,false,丰饶的花环
BiomesOPlenty:flowerBand,5196,3,false,异域之花环
BiomesOPlenty:flippers,5197,0,false,脚蹼
BiomesOPlenty:wadingBoots,5198,0,false,雨靴
BloodArsenal:blood_stone,3009,0,false,空白血石块
BloodArsenal:blood_stone,3009,1,false,加强血石块
BloodArsenal:blood_stone,3009,2,false,灌输血石块
BloodArsenal:blood_stone,3009,3,false,恶魔血石块
BloodArsenal:blood_stone,3009,4,false,悬幽血石板
BloodArsenal:blood_tnt,3010,0,false,血之TNT
BloodArsenal:blood_stained_glass,3011,0,false,染血玻璃
BloodArsenal:blood_infused_wood,3012,0,false,注血原木
BloodArsenal:blood_infused_planks,3013,0,false,注血木板
BloodArsenal:blood_stained_ice,3014,0,false,染血冰块
BloodArsenal:blood_stained_ice_packed,3015,0,false,染血浮冰
BloodArsenal:blood_infused_iron_block,3016,0,false,注血铁块
BloodArsenal:blood_cake,3017,0,false,血之蛋糕
BloodArsenal:blood_torch,3018,0,false,血之火把
BloodArsenal:blood_infused_glowstone,3019,0,false,注血萤石
BloodArsenal:blood_lamp,3020,0,false,注血灯
BloodArsenal:blood_infused_diamond_block,3021,0,false,注血钻石块
BloodArsenal:portable_altar,3022,0,false,可携式祭坛
BloodArsenal:life_infuser,3023,0,false,生命注入器
BloodArsenal:compacter,3024,0,false,灵魂压缩器
BloodArsenal:lp_materializer,3025,0,false,生命能量具现器
BloodArsenal:compacted_mrs,3026,0,false,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:compacted_mrs,3026,0,true,压缩的主仪式石
BloodArsenal:block_burned_string,3027,0,false,血灼之线
BloodArsenal:bound_bow,9887,0,false,约束之弓
BloodArsenal:blood_orange,9888,0,false,血橙
BloodArsenal:blood_infused_pickaxe_wood,9889,0,false,注血木镐
BloodArsenal:blood_infused_axe_wood,9890,0,false,注血木斧
BloodArsenal:blood_infused_shovel_wood,9891,0,false,注血木铲
BloodArsenal:blood_infused_sword_wood,9892,0,false,注血木剑
BloodArsenal:amorphic_catalyst,9893,0,false,无序的催化剂
BloodArsenal:blood_infused_stick,9894,0,false,注血木棍
BloodArsenal:bound_sickle,9895,0,false,约束镰刀
BloodArsenal:blood_infused_pickaxe_iron,9896,0,false,注血铁镐
BloodArsenal:blood_infused_axe_iron,9897,0,false,注血铁斧
BloodArsenal:blood_infused_shovel_iron,9898,0,false,注血铁铲
BloodArsenal:blood_infused_sword_iron,9899,0,false,注血铁剑
BloodArsenal:blood_infused_iron,9900,0,false,注血铁锭
BloodArsenal:bound_shears,9901,0,false,约束剪刀
BloodArsenal:blood_diamond,9902,0,false,血之钻石
BloodArsenal:blood_infused_diamond_unactive,9903,0,false,注血钻石(未激活)
BloodArsenal:blood_infused_diamond_active,9904,0,false,注血钻石(激活)
BloodArsenal:blood_infused_diamond_bound,9905,0,false,约束钻石
BloodArsenal:blood_infused_pickaxe_diamond,9906,0,false,注血钻石镐
BloodArsenal:blood_infused_axe_diamond,9907,0,false,注血钻石斧 [WIP]
BloodArsenal:blood_infused_shovel_diamond,9908,0,false,注血钻石铲
BloodArsenal:blood_infused_sword_diamond,9909,0,false,注血钻石剑 [WIP]
BloodArsenal:heart,9910,0,false,心脏
BloodArsenal:soul_fragment,9911,0,false,灵魂碎片
BloodArsenal:bound_igniter,9912,0,false,约束打火石
BloodArsenal:soul_booster,9913,0,false,增益灵魂之石
BloodArsenal:soul_nullifier,9914,0,false,减益灵魂之石
BloodArsenal:blood_cookie,9915,0,false,染血曲奇
BloodArsenal:orange_juice,9916,0,false,橙汁
BloodArsenal:juice_and_cookies,9917,0,false,橙汁和曲奇
BloodArsenal:item_blood_cake,9918,0,false,血之蛋糕
BloodArsenal:vampire_cape,9919,0,false,吸血鬼斗篷
BloodArsenal:vampire_greaves,9920,0,false,吸血鬼护胫
BloodArsenal:vampire_boots,9921,0,false,吸血鬼长靴
BloodArsenal:sigil_of_swimming,9922,0,false,水泳印记
BloodArsenal:sigil_of_ender,9923,0,false,末影印记
BloodArsenal:blood_infused_glowstone_dust,9924,0,false,注血萤石粉
BloodArsenal:sigil_of_divinity,9925,0,false,神灵印记
BloodArsenal:wolf_hide,9926,0,false,狼皮
BloodArsenal:blood_money,9927,0,false,血之硬币 x1
BloodArsenal:blood_money,9927,1,false,血之硬币 x4
BloodArsenal:blood_money,9927,2,false,血之硬币 x16
BloodArsenal:blood_money,9927,3,false,血之硬币 x64
BloodArsenal:blood_burned_string,9928,0,false,血灼之线
BloodArsenal:glass_shard,9929,0,false,玻璃碎片
BloodArsenal:sigil_of_augmented_holding,9930,0,false,增强集持印记
BloodArsenal:sigil_of_lightning,9931,0,false,闪电印记
BloodArsenal:glass_sacrificial_dagger,9932,0,false,玻璃牺牲匕首
BloodArsenal:glass_dagger_of_sacrifice,9933,0,false,玻璃献祭刀
BloodArsenal:glass_helmet,9934,0,false,玻璃头盔
BloodArsenal:glass_chestplate,9935,0,false,玻璃胸甲
BloodArsenal:glass_leggings,9936,0,false,玻璃护腿
BloodArsenal:glass_boots,9937,0,false,玻璃靴子
BloodArsenal:transparent_orb,9938,0,false,透明气血宝珠
BloodArsenal:life_imbued_helmet,9939,0,true,生命灌输头盔
BloodArsenal:life_imbued_helmet,9939,0,true,生命灌输头盔
BloodArsenal:life_imbued_chestplate,9940,0,true,生命灌输胸甲
BloodArsenal:life_imbued_chestplate,9940,0,true,生命灌输胸甲
BloodArsenal:life_imbued_leggings,9941,0,true,生命灌输护腿
BloodArsenal:life_imbued_leggings,9941,0,true,生命灌输护腿
BloodArsenal:life_imbued_boots,9942,0,true,生命灌输靴子
BloodArsenal:life_imbued_boots,9942,0,true,生命灌输靴子
BloodArsenal:bound_diamond_shard,9943,0,false,约束钻石碎片
BloodArsenal:bound_diamond_shard,9943,1,false,约束钻石空气碎片
BloodArsenal:bound_diamond_shard,9943,2,false,约束钻石大地碎片
BloodArsenal:bound_diamond_shard,9943,3,false,约束钻石火之碎片
BloodArsenal:bound_diamond_shard,9943,4,false,约束钻石水之碎片
BloodArsenal:bound_diamond_shard,9943,5,false,约束钻石黄昏碎片
BloodArsenal:bound_diamond_shard,9943,6,false,约束钻石黎明碎片
BloodArsenal:vampire_ring,10926,0,false,吸血鬼指环
BloodArsenal:self_sacrifice_amulet,10927,0,false,牺牲项链
BloodArsenal:sacrifice_amulet,10928,0,false,献祭项链
BloodArsenal:empowered_sacrifice_amulet,10929,0,false,增强献祭项链 (储存模式)
BloodArsenal:empowered_self_sacrifice_amulet,10930,0,false,增强牺牲项链 (储存模式)
BloodArsenal:wand_cores,10931,0,false,注血木杖柄
BloodArsenal:wand_cores,10931,1,false,注血木杖芯
BloodArsenal:wand_caps,10932,0,false,注血铁杖端
Botania:flower,1657,0,false,白色神秘花
Botania:flower,1657,1,false,橙色神秘花
Botania:flower,1657,2,false,品红色神秘花
Botania:flower,1657,3,false,淡蓝色神秘花
Botania:flower,1657,4,false,黄色神秘花
Botania:flower,1657,5,false,黄绿色神秘花
Botania:flower,1657,6,false,粉色神秘花
Botania:flower,1657,7,false,灰色神秘花
Botania:flower,1657,8,false,淡灰色神秘花
Botania:flower,1657,9,false,青色神秘花
Botania:flower,1657,10,false,紫色神秘花
Botania:flower,1657,11,false,蓝色神秘花
Botania:flower,1657,12,false,棕色神秘花
Botania:flower,1657,13,false,绿色神秘花
Botania:flower,1657,14,false,红色神秘花
Botania:flower,1657,15,false,黑色神秘花
Botania:altar,1658,0,false,花药台
Botania:altar,1658,1,false,森林花药台
Botania:altar,1658,2,false,平原花药台
Botania:altar,1658,3,false,高山花药台
Botania:altar,1658,4,false,菌丝花药台
Botania:altar,1658,5,false,沼泽花药台
Botania:altar,1658,6,false,沙漠花药台
Botania:altar,1658,7,false,雪原花药台
Botania:altar,1658,8,false,高原花药台
Botania:livingrock,1659,0,false,活石
Botania:livingrock,1659,1,false,活石砖
Botania:livingrock,1659,2,false,苔活石砖
Botania:livingrock,1659,3,false,裂活石砖
Botania:livingrock,1659,4,false,框边活石砖
Botania:livingwood,1660,0,false,活木
Botania:livingwood,1660,1,false,活木板
Botania:livingwood,1660,2,false,苔活木板
Botania:livingwood,1660,3,false,框边活木板
Botania:livingwood,1660,4,false,框纹活木板
Botania:livingwood,1660,5,false,微光活木
Botania:specialFlower,1661,0,true,白雏菊
Botania:specialFlower,1661,0,true,魔力星
Botania:specialFlower,1661,0,true,太阳花
Botania:specialFlower,1661,0,true,小太阳花
Botania:specialFlower,1661,0,true,夜颠茄
Botania:specialFlower,1661,0,true,夜颠茄
Botania:specialFlower,1661,0,true,火红莲
Botania:specialFlower,1661,0,true,水绣球
Botania:specialFlower,1661,0,true,水绣球
Botania:specialFlower,1661,0,true,炽玫瑰
Botania:specialFlower,1661,0,true,阿卡纳蔷薇
Botania:specialFlower,1661,0,true,咀叶花
Botania:specialFlower,1661,0,true,热爆花
Botania:specialFlower,1661,0,true,贪食花
Botania:specialFlower,1661,0,true,彼方兰
Botania:specialFlower,1661,0,true,粘球草
Botania:specialFlower,1661,0,true,斑斓花
Botania:specialFlower,1661,0,true,噬草花
Botania:specialFlower,1661,0,true,启命英
Botania:specialFlower,1661,0,true,翡翠苋
Botania:specialFlower,1661,0,true,娇媚之刺
Botania:specialFlower,1661,0,true,小娇媚之刺
Botania:specialFlower,1661,0,true,恐惧之刺
Botania:specialFlower,1661,0,true,平成之梦
Botania:specialFlower,1661,0,true,虎之眼
Botania:specialFlower,1661,0,true,异构花
Botania:specialFlower,1661,0,true,小异构花
Botania:specialFlower,1661,0,true,凝矿兰
Botania:specialFlower,1661,0,true,炎矿兰
Botania:specialFlower,1661,0,true,天降之奏
Botania:specialFlower,1661,0,true,冶炼火
Botania:specialFlower,1661,0,true,田园康乃馨
Botania:specialFlower,1661,0,true,小田园康乃馨
Botania:specialFlower,1661,0,true,漏斗花
Botania:specialFlower,1661,0,true,小漏斗花
Botania:specialFlower,1661,0,true,手掌花
Botania:specialFlower,1661,0,true,小手掌花
Botania:specialFlower,1661,0,true,束缚莓
Botania:specialFlower,1661,0,true,自由之翼
Botania:specialFlower,1661,0,true,毒风信
Botania:specialFlower,1661,0,true,石化草
Botania:specialFlower,1661,0,true,畜牧花
Botania:specialFlower,1661,0,true,粘土花
Botania:specialFlower,1661,0,true,小粘土花
Botania:specialFlower,1661,0,true,聚宝花
Botania:specialFlower,1661,0,true,扇水仙
Botania:specialFlower,1661,0,true,诱引莲
Botania:specialFlower,1661,0,true,凌空蓟
Botania:specialFlower,1661,0,true,气泡铃
Botania:specialFlower,1661,0,true,小气泡铃
Botania:specialFlower,1661,0,true,弱磁兰
Botania:specialFlower,1661,0,true,小弱磁兰
Botania:specialFlower,1661,0,true,食蜂海棠
Botania:specialFlower,1661,0,true,蜂信子
Botania:specialFlower,1661,0,true,蜂木槿
Botania:specialFlower,1661,0,true,阿斯加德蒲公英
Botania:specialFlower,1661,0,true,索利安德之嗜
Botania:specialFlower,1661,0,true,欧氏菊
Botania:specialFlower,1661,0,true,细语草
Botania:specialFlower,1661,0,true,腐化蓟
Botania:specialFlower,1661,0,true,血荆棘
Botania:spreader,1662,0,false,魔力发射器
Botania:spreader,1662,1,false,魔力发射器(红石)
Botania:spreader,1662,2,false,精灵魔力发射器
Botania:spreader,1662,3,false,盖亚魔力发射器
Botania:pool,1663,0,false,魔力池
Botania:pool,1663,2,false,稀释魔力池
Botania:pool,1663,3,false,神话魔力池
Botania:pool,1663,1,false,永恒魔力池
Botania:runeAltar,1664,0,false,符文祭坛
Botania:unstableBlock,1665,0,false,白色不稳定立方
Botania:unstableBlock,1665,1,false,橙色不稳定立方
Botania:unstableBlock,1665,2,false,品红色不稳定立方
Botania:unstableBlock,1665,3,false,淡蓝色不稳定立方
Botania:unstableBlock,1665,4,false,黄色不稳定立方
Botania:unstableBlock,1665,5,false,黄绿色不稳定立方
Botania:unstableBlock,1665,6,false,粉色不稳定立方
Botania:unstableBlock,1665,7,false,灰色不稳定立方
Botania:unstableBlock,1665,8,false,淡灰色不稳定立方
Botania:unstableBlock,1665,9,false,青色不稳定立方
Botania:unstableBlock,1665,10,false,紫色不稳定立方
Botania:unstableBlock,1665,11,false,蓝色不稳定立方
Botania:unstableBlock,1665,12,false,棕色不稳定立方
Botania:unstableBlock,1665,13,false,绿色不稳定立方
Botania:unstableBlock,1665,14,false,红色不稳定立方
Botania:unstableBlock,1665,15,false,黑色不稳定立方
Botania:pylon,1666,0,false,魔法水晶
Botania:pylon,1666,1,false,自然水晶
Botania:pylon,1666,2,false,盖亚水晶
Botania:pistonRelay,1667,0,false,力量传递器
Botania:distributor,1668,0,false,魔力分配器
Botania:manaBeacon,1669,0,false,白色不稳定信标
Botania:manaBeacon,1669,1,false,橙色不稳定信标
Botania:manaBeacon,1669,2,false,品红色不稳定信标
Botania:manaBeacon,1669,3,false,淡蓝色不稳定信标
Botania:manaBeacon,1669,4,false,黄色不稳定信标
Botania:manaBeacon,1669,5,false,黄绿色不稳定信标
Botania:manaBeacon,1669,6,false,粉色不稳定信标
Botania:manaBeacon,1669,7,false,灰色不稳定信标
Botania:manaBeacon,1669,8,false,淡灰色不稳定信标
Botania:manaBeacon,1669,9,false,青色不稳定信标
Botania:manaBeacon,1669,10,false,紫色不稳定信标
Botania:manaBeacon,1669,11,false,蓝色不稳定信标
Botania:manaBeacon,1669,12,false,棕色不稳定信标
Botania:manaBeacon,1669,13,false,绿色不稳定信标
Botania:manaBeacon,1669,14,false,红色不稳定信标
Botania:manaBeacon,1669,15,false,黑色不稳定信标
Botania:manaVoid,1670,0,false,魔力销毁器
Botania:manaDetector,1671,0,false,魔力检测器
Botania:enchanter,1672,0,false,魔力附魔台
Botania:turntable,1673,0,false,发射器旋转台
Botania:tinyPlanetBlock,1674,0,false,魔力环绕器
Botania:alchemyCatalyst,1675,0,false,炼金催化器
Botania:openCrate,1676,0,false,花格箱
Botania:openCrate,1676,1,false,机巧箱
Botania:forestEye,1677,0,false,远古之眼
Botania:storage,1678,0,false,魔力钢块
Botania:storage,1678,1,false,泰拉钢块
Botania:storage,1678,2,false,源质钢块
Botania:storage,1678,3,false,魔力钻石块
Botania:storage,1678,4,false,龙石块
Botania:forestDrum,1679,0,false,狂野之鼓
Botania:forestDrum,1679,1,false,收集之鼓
Botania:forestDrum,1679,2,false,林冠之鼓
Botania:shinyFlower,1680,0,false,白色荧光花
Botania:shinyFlower,1680,1,false,橙色荧光花
Botania:shinyFlower,1680,2,false,品红色荧光花
Botania:shinyFlower,1680,3,false,淡蓝色荧光花
Botania:shinyFlower,1680,4,false,黄色荧光花
Botania:shinyFlower,1680,5,false,黄绿色荧光花
Botania:shinyFlower,1680,6,false,粉色荧光花
Botania:shinyFlower,1680,7,false,灰色荧光花
Botania:shinyFlower,1680,8,false,淡灰色荧光花
Botania:shinyFlower,1680,9,false,青色荧光花
Botania:shinyFlower,1680,10,false,紫色荧光花
Botania:shinyFlower,1680,11,false,蓝色荧光花
Botania:shinyFlower,1680,12,false,棕色荧光花
Botania:shinyFlower,1680,13,false,绿色荧光花
Botania:shinyFlower,1680,14,false,红色荧光花
Botania:shinyFlower,1680,15,false,黑色荧光花
Botania:platform,1681,0,false,奥秘平台
Botania:platform,1681,1,false,幻影平台
Botania:platform,1681,2,false,不破平台
Botania:alfheimPortal,1682,0,false,精灵门核心
Botania:dreamwood,1683,0,false,梦之木
Botania:dreamwood,1683,1,false,梦之木板
Botania:dreamwood,1683,2,false,苔梦之木板
Botania:dreamwood,1683,3,false,框边梦之木板
Botania:dreamwood,1683,4,false,框纹梦之木板
Botania:dreamwood,1683,5,false,微光梦之木
Botania:conjurationCatalyst,1684,0,false,炼造催化器
Botania:bifrost,1685,0,false,临时彩虹桥方块
Botania:solidVine,1686,0,false,tile.botania:solidVine.name
Botania:buriedPetals,1687,0,false,埋藏白色花瓣
Botania:buriedPetals,1687,1,false,埋藏橙色花瓣
Botania:buriedPetals,1687,2,false,埋藏品红色花瓣
Botania:buriedPetals,1687,3,false,埋藏淡蓝色花瓣
Botania:buriedPetals,1687,4,false,埋藏黄色花瓣
Botania:buriedPetals,1687,5,false,埋藏黄绿色花瓣
Botania:buriedPetals,1687,6,false,埋藏粉色花瓣
Botania:buriedPetals,1687,7,false,埋藏灰色花瓣
Botania:buriedPetals,1687,8,false,埋藏淡灰色花瓣
Botania:buriedPetals,1687,9,false,埋藏青色花瓣
Botania:buriedPetals,1687,10,false,埋藏紫色花瓣
Botania:buriedPetals,1687,11,false,埋藏蓝色花瓣
Botania:buriedPetals,1687,12,false,埋藏棕色花瓣
Botania:buriedPetals,1687,13,false,埋藏绿色花瓣
Botania:buriedPetals,1687,14,false,埋藏红色花瓣
Botania:buriedPetals,1687,15,false,埋藏黑色花瓣
Botania:prismarine,1688,0,false,海晶石
Botania:prismarine,1688,1,false,海晶石砖
Botania:prismarine,1688,2,false,深色海晶石
Botania:seaLamp,1689,0,false,海灯笼
Botania:miniIsland,1690,0,false,白色浮空花
Botania:miniIsland,1690,1,false,橙色浮空花
Botania:miniIsland,1690,2,false,品红色浮空花
Botania:miniIsland,1690,3,false,淡蓝色浮空花
Botania:miniIsland,1690,4,false,黄色浮空花
Botania:miniIsland,1690,5,false,黄绿色浮空花
Botania:miniIsland,1690,6,false,粉色浮空花
Botania:miniIsland,1690,7,false,灰色浮空花
Botania:miniIsland,1690,8,false,淡灰色浮空花
Botania:miniIsland,1690,9,false,青色浮空花
Botania:miniIsland,1690,10,false,紫色浮空花
Botania:miniIsland,1690,11,false,蓝色浮空花
Botania:miniIsland,1690,12,false,棕色浮空花
Botania:miniIsland,1690,13,false,绿色浮空花
Botania:miniIsland,1690,14,false,红色浮空花
Botania:miniIsland,1690,15,false,黑色浮空花
Botania:tinyPotato,1691,0,false,小土豆
Botania:spawnerClaw,1692,0,false,生命灌注器
Botania:reedBlock,1693,0,false,甘蔗块
Botania:thatch,1694,0,false,茅草块
Botania:customBrick,1695,0,false,炼狱砖块
Botania:customBrick,1695,1,false,灵魂砖块
Botania:customBrick,1695,2,false,霜冻砖块
Botania:customBrick,1695,3,false,瓦块
Botania:customBrick,1695,4,false,阿兹勒赫瓷砖
Botania:customBrick,1695,5,false,阿兹勒赫瓷砖
Botania:customBrick,1695,6,false,阿兹勒赫瓷砖
Botania:customBrick,1695,7,false,阿兹勒赫瓷砖
Botania:customBrick,1695,8,false,阿兹勒赫瓷砖
Botania:customBrick,1695,9,false,阿兹勒赫瓷砖
Botania:customBrick,1695,10,false,阿兹勒赫瓷砖
Botania:customBrick,1695,11,false,阿兹勒赫瓷砖
Botania:customBrick,1695,12,false,阿兹勒赫瓷砖
Botania:customBrick,1695,13,false,阿兹勒赫瓷砖
Botania:customBrick,1695,14,false,阿兹勒赫瓷砖
Botania:customBrick,1695,15,false,阿兹勒赫瓷砖
Botania:enderEyeBlock,1696,0,false,末影监视者
Botania:starfield,1697,0,false,星空制造器
Botania:rfGenerator,1698,0,false,魔力转换器
Botania:elfGlass,1699,0,false,精灵玻璃
Botania:brewery,1700,0,false,植物酿造台
Botania:manaGlass,1701,0,false,魔力玻璃
Botania:terraPlate,1702,0,false,泰拉凝聚板
Botania:redStringContainer,1703,0,false,红线容器
Botania:redStringDispenser,1704,0,false,红线发射器
Botania:redStringFertilizer,1705,0,false,红线施肥器
Botania:redStringComparator,1706,0,false,红线比较器
Botania:redStringRelay,1707,0,false,红线继电器
Botania:floatingSpecialFlower,1708,0,true,浮空白雏菊
Botania:floatingSpecialFlower,1708,0,true,浮空魔力星
Botania:floatingSpecialFlower,1708,0,true,浮空太阳花
Botania:floatingSpecialFlower,1708,0,true,浮空小太阳花
Botania:floatingSpecialFlower,1708,0,true,浮空夜颠茄
Botania:floatingSpecialFlower,1708,0,true,浮空夜颠茄
Botania:floatingSpecialFlower,1708,0,true,浮空火红莲
Botania:floatingSpecialFlower,1708,0,true,浮空水绣球
Botania:floatingSpecialFlower,1708,0,true,浮空水绣球
Botania:floatingSpecialFlower,1708,0,true,浮空炽玫瑰
Botania:floatingSpecialFlower,1708,0,true,浮空阿卡纳蔷薇
Botania:floatingSpecialFlower,1708,0,true,浮空咀叶花
Botania:floatingSpecialFlower,1708,0,true,浮空热爆花
Botania:floatingSpecialFlower,1708,0,true,浮空贪食花
Botania:floatingSpecialFlower,1708,0,true,浮空彼方兰
Botania:floatingSpecialFlower,1708,0,true,浮空粘球草
Botania:floatingSpecialFlower,1708,0,true,浮空斑斓花
Botania:floatingSpecialFlower,1708,0,true,浮空噬草花
Botania:floatingSpecialFlower,1708,0,true,浮空启命英
Botania:floatingSpecialFlower,1708,0,true,浮空翡翠苋
Botania:floatingSpecialFlower,1708,0,true,浮空娇媚之刺
Botania:floatingSpecialFlower,1708,0,true,浮空小娇媚之刺
Botania:floatingSpecialFlower,1708,0,true,浮空恐惧之刺
Botania:floatingSpecialFlower,1708,0,true,浮空平成之梦
Botania:floatingSpecialFlower,1708,0,true,浮空虎之眼
Botania:floatingSpecialFlower,1708,0,true,浮空异构花
Botania:floatingSpecialFlower,1708,0,true,浮空小异构花
Botania:floatingSpecialFlower,1708,0,true,浮空凝矿兰
Botania:floatingSpecialFlower,1708,0,true,浮空炎矿兰
Botania:floatingSpecialFlower,1708,0,true,浮空天降之奏
Botania:floatingSpecialFlower,1708,0,true,浮空冶炼火
Botania:floatingSpecialFlower,1708,0,true,浮空田园康乃馨
Botania:floatingSpecialFlower,1708,0,true,浮空小田园康乃馨
Botania:floatingSpecialFlower,1708,0,true,浮空漏斗花
Botania:floatingSpecialFlower,1708,0,true,浮空小漏斗花
Botania:floatingSpecialFlower,1708,0,true,浮空手掌花
Botania:floatingSpecialFlower,1708,0,true,浮空小手掌花
Botania:floatingSpecialFlower,1708,0,true,浮空束缚莓
Botania:floatingSpecialFlower,1708,0,true,浮空自由之翼
Botania:floatingSpecialFlower,1708,0,true,浮空毒风信
Botania:floatingSpecialFlower,1708,0,true,浮空石化草
Botania:floatingSpecialFlower,1708,0,true,浮空畜牧花
Botania:floatingSpecialFlower,1708,0,true,浮空粘土花
Botania:floatingSpecialFlower,1708,0,true,浮空小粘土花
Botania:floatingSpecialFlower,1708,0,true,浮空聚宝花
Botania:floatingSpecialFlower,1708,0,true,浮空扇水仙
Botania:floatingSpecialFlower,1708,0,true,浮空诱引莲
Botania:floatingSpecialFlower,1708,0,true,浮空凌空蓟
Botania:floatingSpecialFlower,1708,0,true,浮空气泡铃
Botania:floatingSpecialFlower,1708,0,true,浮空小气泡铃
Botania:floatingSpecialFlower,1708,0,true,浮空弱磁兰
Botania:floatingSpecialFlower,1708,0,true,浮空小弱磁兰
